survey_id,step,step_idx,model_id,seed_song_id,genre,playlist_number,relevance,novelty,satisfaction,age,country,age_group,model_type
46,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,DEU,20-35,Unimodal (Album Covers Only)
46,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,DEU,20-35,Unimodal (Audio Only)
46,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,DEU,20-35,Unimodal (Audio Only)
46,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,DEU,20-35,Unimodal (Audio Only)
47,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Multimodal (Combined)
47,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Multimodal (Combined)
47,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Multimodal (Combined)
47,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
47,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
47,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Unimodal (Album Covers Only)
47,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,GBR,<20,Unimodal (Audio Only)
47,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,18,GBR,<20,Unimodal (Audio Only)
47,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,GBR,<20,Unimodal (Audio Only)
48,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,22,GBR,20-35,Unimodal (Album Covers Only)
48,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,22,GBR,20-35,Unimodal (Album Covers Only)
48,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,22,GBR,20-35,Unimodal (Album Covers Only)
48,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,22,GBR,20-35,Multimodal (Combined)
48,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,22,GBR,20-35,Multimodal (Combined)
48,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,22,GBR,20-35,Multimodal (Combined)
48,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,22,GBR,20-35,Unimodal (Audio Only)
48,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,22,GBR,20-35,Unimodal (Audio Only)
48,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,22,GBR,20-35,Unimodal (Audio Only)
49,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,2,21,GBR,20-35,Unimodal (Audio Only)
49,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,3,21,GBR,20-35,Unimodal (Audio Only)
49,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,21,GBR,20-35,Unimodal (Audio Only)
49,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,4,21,GBR,20-35,Multimodal (Combined)
49,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,21,GBR,20-35,Multimodal (Combined)
49,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,21,GBR,20-35,Multimodal (Combined)
49,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,4,21,GBR,20-35,Unimodal (Album Covers Only)
49,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,21,GBR,20-35,Unimodal (Album Covers Only)
49,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,3,21,GBR,20-35,Unimodal (Album Covers Only)
50,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,3,1,20,GBR,20-35,Multimodal (Combined)
50,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,1,4,20,GBR,20-35,Multimodal (Combined)
50,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,20,GBR,20-35,Multimodal (Combined)
50,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,4,20,GBR,20-35,Unimodal (Audio Only)
50,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,4,5,20,GBR,20-35,Unimodal (Audio Only)
50,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,20,GBR,20-35,Unimodal (Audio Only)
50,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,1,3,20,GBR,20-35,Unimodal (Album Covers Only)
50,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,2,4,20,GBR,20-35,Unimodal (Album Covers Only)
50,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,4,20,GBR,20-35,Unimodal (Album Covers Only)
51,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,28,CHE,20-35,Multimodal (Combined)
51,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,3,28,CHE,20-35,Multimodal (Combined)
51,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,3,28,CHE,20-35,Multimodal (Combined)
51,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,3,28,CHE,20-35,Unimodal (Audio Only)
51,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,3,28,CHE,20-35,Unimodal (Audio Only)
51,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,2,28,CHE,20-35,Unimodal (Audio Only)
51,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,3,3,28,CHE,20-35,Unimodal (Album Covers Only)
51,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,4,4,28,CHE,20-35,Unimodal (Album Covers Only)
51,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,4,28,CHE,20-35,Unimodal (Album Covers Only)
52,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,45,GBR,>35,Multimodal (Combined)
52,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,45,GBR,>35,Multimodal (Combined)
52,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,1,45,GBR,>35,Multimodal (Combined)
52,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,45,GBR,>35,Unimodal (Audio Only)
52,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,45,GBR,>35,Unimodal (Audio Only)
52,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,45,GBR,>35,Unimodal (Audio Only)
52,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,2,45,GBR,>35,Unimodal (Album Covers Only)
52,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,45,GBR,>35,Unimodal (Album Covers Only)
52,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,45,GBR,>35,Unimodal (Album Covers Only)
53,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,31,DEU,20-35,Multimodal (Combined)
53,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,3,31,DEU,20-35,Multimodal (Combined)
53,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,3,31,DEU,20-35,Multimodal (Combined)
53,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,3,31,DEU,20-35,Unimodal (Audio Only)
53,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,3,31,DEU,20-35,Unimodal (Audio Only)
53,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,2,31,DEU,20-35,Unimodal (Audio Only)
53,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,3,3,31,DEU,20-35,Unimodal (Album Covers Only)
53,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,4,4,31,DEU,20-35,Unimodal (Album Covers Only)
53,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,4,31,DEU,20-35,Unimodal (Album Covers Only)
54,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,1,40,DEU,>35,Multimodal (Combined)
54,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,2,40,DEU,>35,Multimodal (Combined)
54,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,3,40,DEU,>35,Multimodal (Combined)
54,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,40,DEU,>35,Unimodal (Album Covers Only)
54,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,40,DEU,>35,Unimodal (Album Covers Only)
54,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,40,DEU,>35,Unimodal (Album Covers Only)
54,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,40,DEU,>35,Unimodal (Audio Only)
54,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,40,DEU,>35,Unimodal (Audio Only)
54,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,40,DEU,>35,Unimodal (Audio Only)
55,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,21,CHE,20-35,Multimodal (Combined)
55,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,1,21,CHE,20-35,Multimodal (Combined)
55,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,2,21,CHE,20-35,Multimodal (Combined)
55,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,1,4,21,CHE,20-35,Unimodal (Audio Only)
55,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,21,CHE,20-35,Unimodal (Audio Only)
55,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,21,CHE,20-35,Unimodal (Audio Only)
55,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,3,1,21,CHE,20-35,Unimodal (Album Covers Only)
55,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,21,CHE,20-35,Unimodal (Album Covers Only)
55,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,1,21,CHE,20-35,Unimodal (Album Covers Only)
56,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,19,IND,<20,Unimodal (Album Covers Only)
56,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,19,IND,<20,Unimodal (Album Covers Only)
56,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,19,IND,<20,Unimodal (Album Covers Only)
56,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,19,IND,<20,Multimodal (Combined)
56,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,19,IND,<20,Multimodal (Combined)
56,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,19,IND,<20,Multimodal (Combined)
56,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,19,IND,<20,Unimodal (Audio Only)
56,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,19,IND,<20,Unimodal (Audio Only)
56,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,19,IND,<20,Unimodal (Audio Only)
57,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,60,USA,>35,Unimodal (Audio Only)
57,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,4,60,USA,>35,Unimodal (Audio Only)
57,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,4,60,USA,>35,Unimodal (Audio Only)
57,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,60,USA,>35,Unimodal (Album Covers Only)
57,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,60,USA,>35,Unimodal (Album Covers Only)
57,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,60,USA,>35,Unimodal (Album Covers Only)
57,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,60,USA,>35,Multimodal (Combined)
57,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,4,60,USA,>35,Multimodal (Combined)
57,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,60,USA,>35,Multimodal (Combined)
58,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,4,60,DEU,>35,Multimodal (Combined)
58,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,5,1,5,60,DEU,>35,Multimodal (Combined)
58,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,60,DEU,>35,Multimodal (Combined)
58,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,2,60,DEU,>35,Unimodal (Album Covers Only)
58,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,2,60,DEU,>35,Unimodal (Album Covers Only)
58,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,60,DEU,>35,Unimodal (Album Covers Only)
58,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,5,60,DEU,>35,Unimodal (Audio Only)
58,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,5,60,DEU,>35,Unimodal (Audio Only)
58,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,5,60,DEU,>35,Unimodal (Audio Only)
59,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,1,19,CHE,<20,Multimodal (Combined)
59,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,2,19,CHE,<20,Multimodal (Combined)
59,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,3,19,CHE,<20,Multimodal (Combined)
59,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,19,CHE,<20,Unimodal (Album Covers Only)
59,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,19,CHE,<20,Unimodal (Album Covers Only)
59,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,19,CHE,<20,Unimodal (Album Covers Only)
59,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,19,CHE,<20,Unimodal (Audio Only)
59,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,19,CHE,<20,Unimodal (Audio Only)
59,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,19,CHE,<20,Unimodal (Audio Only)
60,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,23,IND,20-35,Multimodal (Combined)
60,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,2,23,IND,20-35,Multimodal (Combined)
60,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,23,IND,20-35,Multimodal (Combined)
60,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,1,23,IND,20-35,Unimodal (Album Covers Only)
60,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,1,23,IND,20-35,Unimodal (Album Covers Only)
60,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,3,23,IND,20-35,Unimodal (Album Covers Only)
60,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,4,23,IND,20-35,Unimodal (Audio Only)
60,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,3,23,IND,20-35,Unimodal (Audio Only)
60,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,4,23,IND,20-35,Unimodal (Audio Only)
61,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,45,GBR,>35,Unimodal (Audio Only)
61,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,4,45,GBR,>35,Unimodal (Audio Only)
61,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,45,GBR,>35,Unimodal (Audio Only)
61,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,3,45,GBR,>35,Unimodal (Album Covers Only)
61,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,3,45,GBR,>35,Unimodal (Album Covers Only)
61,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,4,45,GBR,>35,Unimodal (Album Covers Only)
61,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,45,GBR,>35,Multimodal (Combined)
61,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,45,GBR,>35,Multimodal (Combined)
61,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,3,45,GBR,>35,Multimodal (Combined)
62,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,28,BHR,20-35,Multimodal (Combined)
62,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,2,28,BHR,20-35,Multimodal (Combined)
62,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,28,BHR,20-35,Multimodal (Combined)
62,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,1,28,BHR,20-35,Unimodal (Album Covers Only)
62,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,1,28,BHR,20-35,Unimodal (Album Covers Only)
62,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,3,28,BHR,20-35,Unimodal (Album Covers Only)
62,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,4,28,BHR,20-35,Unimodal (Audio Only)
62,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,3,28,BHR,20-35,Unimodal (Audio Only)
62,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,4,28,BHR,20-35,Unimodal (Audio Only)
63,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,2,3,40,BHR,>35,Multimodal (Combined)
63,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,40,BHR,>35,Multimodal (Combined)
63,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,1,1,40,BHR,>35,Multimodal (Combined)
63,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,2,1,40,BHR,>35,Unimodal (Album Covers Only)
63,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,1,40,BHR,>35,Unimodal (Album Covers Only)
63,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,3,3,40,BHR,>35,Unimodal (Album Covers Only)
63,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,3,40,BHR,>35,Unimodal (Audio Only)
63,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,2,40,BHR,>35,Unimodal (Audio Only)
63,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,2,40,BHR,>35,Unimodal (Audio Only)
64,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,4,24,CAN,20-35,Multimodal (Combined)
64,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,5,1,5,24,CAN,20-35,Multimodal (Combined)
64,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,24,CAN,20-35,Multimodal (Combined)
64,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,2,24,CAN,20-35,Unimodal (Album Covers Only)
64,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,2,24,CAN,20-35,Unimodal (Album Covers Only)
64,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,24,CAN,20-35,Unimodal (Album Covers Only)
64,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,5,24,CAN,20-35,Unimodal (Audio Only)
64,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,5,24,CAN,20-35,Unimodal (Audio Only)
64,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,5,24,CAN,20-35,Unimodal (Audio Only)
65,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,2,21,FIN,20-35,Unimodal (Audio Only)
65,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,21,FIN,20-35,Unimodal (Audio Only)
65,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,21,FIN,20-35,Unimodal (Audio Only)
65,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,2,21,FIN,20-35,Unimodal (Album Covers Only)
65,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,21,FIN,20-35,Unimodal (Album Covers Only)
65,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,1,21,FIN,20-35,Unimodal (Album Covers Only)
65,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,3,21,FIN,20-35,Multimodal (Combined)
65,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,4,2,21,FIN,20-35,Multimodal (Combined)
65,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,2,21,FIN,20-35,Multimodal (Combined)
66,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,1,18,BLR,<20,Multimodal (Combined)
66,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,2,18,BLR,<20,Multimodal (Combined)
66,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,3,18,BLR,<20,Multimodal (Combined)
66,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,BLR,<20,Unimodal (Album Covers Only)
66,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,18,BLR,<20,Unimodal (Album Covers Only)
66,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,18,BLR,<20,Unimodal (Album Covers Only)
66,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,18,BLR,<20,Unimodal (Audio Only)
66,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,18,BLR,<20,Unimodal (Audio Only)
66,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,18,BLR,<20,Unimodal (Audio Only)
67,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,30,CHE,20-35,Multimodal (Combined)
67,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,30,CHE,20-35,Multimodal (Combined)
67,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,30,CHE,20-35,Multimodal (Combined)
67,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,30,CHE,20-35,Unimodal (Album Covers Only)
67,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,30,CHE,20-35,Unimodal (Album Covers Only)
67,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,30,CHE,20-35,Unimodal (Album Covers Only)
67,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,30,CHE,20-35,Unimodal (Audio Only)
67,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,30,CHE,20-35,Unimodal (Audio Only)
